service_id,date,exception_type
SEPT21-D08CAR-1_Weekday-MONRHB0,20210924,2
SEPT21-D08CAR-1_Weekday-FULTMB0,20210924,2
SEPT21-D08CAR-1_Weekday-KENNHB0,20210924,2
SEPT21-D08CAR-1_Weekday-KENNHS1,20210924,2
SEPT21-D08CAR-1_Weekday-TAFTHB0,20210924,2
SEPT21-D08CAR-1_Weekday-POLYHT1,20210924,2
SEPT21-D08CAR-1_Weekday-WOHIAC1,20210924,2
SEPT21-D08CAR-1_Weekday-MONRHB0,20210927,2
SEPT21-D08CAR-1_Weekday-FULTMB0,20210927,2
SEPT21-D08CAR-1_Weekday-KENNHB0,20210927,2
SEPT21-D08CAR-1_Weekday-TAFTHB0,20210927,2
SEPT21-D08CAR-1_Weekday-POLYHT1,20210927,2
SEPT21-D08CAR-1_Weekday-MONRHS1,20210928,2
SEPT21-D08CAR-1_Weekday-FULTMS1,20210928,2
SEPT21-D08CAR-1_Weekday-KENNHB0,20210928,2
SEPT21-D08CAR-1_Weekday-MULHOL1-1011100,20210928,2
SEPT21-D08CAR-1_Weekday-TAFTHB0,20210928,2
SEPT21-D08CAR-1_Weekday-MULHOB1-0100000,20210928,2
SEPT21-D08CAR-1_Weekday-POLYHT1,20210928,2
SEPT21-D08CAR-1_Weekday-MONRHB0,20210929,2
SEPT21-D08CAR-1_Weekday-FULTMB0,20210929,2
SEPT21-D08CAR-1_Weekday-KENNHB0,20210929,2
SEPT21-D08CAR-1_Weekday-TAFTHB0,20210929,2
SEPT21-D08CAR-1_Weekday-POLYHT1,20210929,2
SEPT21-D08CAR-1_Weekday-MONRHB0,20210930,2
SEPT21-D08CAR-1_Weekday-FULTMB0,20210930,2
SEPT21-D08CAR-1_Weekday-KENNHB0,20210930,2
SEPT21-D08CAR-1_Weekday-TAFTHB0,20210930,2
SEPT21-D08CAR-1_Weekday-POLYHT1,20210930,2
SEPT21-D08CAR-1_Weekday-MONRHB0,20211001,2
SEPT21-D08CAR-1_Weekday-FULTMB0,20211001,2
SEPT21-D08CAR-1_Weekday-KENNHB0,20211001,2
SEPT21-D08CAR-1_Weekday-TAFTHB0,20211001,2
SEPT21-D08CAR-1_Weekday-POLYHT1,20211001,2
SEPT21-D08CAR-1_Weekday-WOHIAC1,20211001,2
SEPT21-D08CAR-1_Weekday-MONRHB0,20211004,2
SEPT21-D08CAR-1_Weekday-FULTMB0,20211004,2
SEPT21-D08CAR-1_Weekday-KENNHB0,20211004,2
SEPT21-D08CAR-1_Weekday-TAFTHB0,20211004,2
SEPT21-D08CAR-1_Weekday-POLYHT1,20211004,2
SEPT21-D08CAR-1_Weekday-MONRHS1,20211005,2
SEPT21-D08CAR-1_Weekday-TAFTHS1,20211005,2
SEPT21-D08CAR-1_Weekday-FULTMS1,20211005,2
SEPT21-D08CAR-1_Weekday-MULHOL1-1011100,20211005,2
SEPT21-D08CAR-1_Weekday-KENNHS1,20211005,2
SEPT21-D08CAR-1_Weekday-MULHOB1-0100000,20211005,2
SEPT21-D08CAR-1_Weekday-POLYHS1,20211005,2
SEPT21-D08CAR-1_Weekday-MONRHB0,20211006,2
SEPT21-D08CAR-1_Weekday-FULTMB0,20211006,2
SEPT21-D08CAR-1_Weekday-KENNHB0,20211006,2
SEPT21-D08CAR-1_Weekday-TAFTHB0,20211006,2
SEPT21-D08CAR-1_Weekday-POLYHT1,20211006,2
SEPT21-D08CAR-1_Weekday-POLYHS1,20211006,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20210922,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20210923,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20210924,2
SEPT21-D13CAR-1_Weekday-KINGMS1,20210927,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20210928,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20210929,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20210930,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20211001,2
SEPT21-D13CAR-1_Weekday-KINGMS1,20211004,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20211005,2
SEPT21-D13CAR-1_Weekday-KINGMA0,20211006,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20210922,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20210923,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20210924,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20210927,2
SEPT21-D15CAR-1_Weekday-SAFEHS1,20210928,2
SEPT21-D15CAR-1_Weekday-MULHOL1-1011100,20210928,2
SEPT21-D15CAR-1_Weekday-REEDMS1,20210928,2
SEPT21-D15CAR-1_Weekday-MULHOB1-0100000,20210928,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20210928,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20210929,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20210930,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20211001,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20211004,2
SEPT21-D15CAR-1_Weekday-SAFEHS1,20211005,2
SEPT21-D15CAR-1_Weekday-MULHOL1-1011100,20211005,2
SEPT21-D15CAR-1_Weekday-REEDMS1,20211005,2
SEPT21-D15CAR-1_Weekday-MULHOB1-0100000,20211005,2
SEPT21-D15CAR-1_Weekday-POLYHS1,20211005,2
SEPT21-D15CAR-1_Weekday-POLYHT1,20211006,2
SEPT21-D15CAR-1_Weekday-POLYHS1,20211006,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20210922,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20210923,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20210924,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20210927,2
SEPT21-D18CAR-1_Weekday-WESTHS1,20210928,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20210929,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20210930,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20211001,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20211004,2
SEPT21-D18CAR-1_Weekday-WESTHS1,20211005,2
SEPT21-D18CAR-1_Weekday-WESTHC0,20211006,2
SEPT21-D95-1_Weekday-PASAHB0,20210922,2
SEPT21-D95-1_Weekday-PASAHB0,20210923,2
SEPT21-D95-1_Weekday-PASAHS1,20210924,2
SEPT21-D95-1_Weekday-PASAHB0,20210924,2
SEPT21-D95-1_Weekday-PASAAM1-1000000,20210924,2
SEPT21-D95-1_Weekday-PASAAM1-0111100,20210924,2
SEPT21-D95-1_Weekday-PASAHB0,20210927,2
SEPT21-D95-1_Weekday-PASAHB0,20210928,2
SEPT21-D95-1_Weekday-PASAHB0,20210929,2
SEPT21-D95-1_Weekday-PASAHS1,20210930,2
SEPT21-D95-1_Weekday-PASAHB0,20211001,2
SEPT21-D95-1_Weekday-PASAHB0,20211004,2
SEPT21-D95-1_Weekday-PASAHB0,20211005,2
SEPT21-D95-1_Weekday-PASAHB0,20211006,2
SoFi_Stadium_Express_1305,20210926,1
SoFi_Stadium_Express_1305,20211003,1
SoFi_Stadium_Express_1720,20211004,1
DSE-HG-1910,20210928,1
DSE-HG-1910,20210929,1
DSE-HG-1910,20210930,1
DSE-HG-1910,20211001,1
DSE-HG-1810,20211002,1
DSE-HG-1210,20211003,1
DSE-US-1910,20210928,1
DSE-US-1910,20210929,1
DSE-US-1910,20210930,1
DSE-US-1910,20211001,1
DSE-US-1810,20211002,1
DSE-US-1210,20211003,1
